content,link,heading
"
                        රවී කරුණානායක ඇමැතිවරයා ඉල්ලා අස්වීම පිළිබඳ සතුටු බවත් එසේ නමුත් මෙම බැඳුම්කර වංචාවට සම්බන්ධ සියලු තොරතුරු එළිදරව් විය යුතු බවත් අනෙක් වගකිවයුත්තන්ට එරෙහිව නීතිය නිවැරදිව ක්‍රියාතමක විය යුතු බවත් ජනතා විමුක්ති පෙරමුණේ පාර්ලිමේන්තු මන්ත්‍රී සුනිල් හඳුන්නෙත්ති මහතා අද(10) පාර්ලිමේන්තුවේදී පැවසීය.

මෙය ආණ්ඩුවේවත් විපක්ෂයේවත් ජයග්‍රහණයක් ලෙස කිසිවකුට හෝ සතුටුවිය නොහැකි බවත් ඔහු කීවේය.

‘‘එතුමාගේ අදහස අනුව ඒ පූර්වාදර්ශය හොඳයි.  හිටපු මුදල් අමාත්‍යවරයා චෝදනාව දන්නා නිසා මේ ක්‍රියාවලිය විශ්වාස භංගයකින් පරාජය වීම සහතික නිසා කලින්ම ඉල්ලා අස්වීම හොඳයි. නිධානයට බිල්ල වුණේ එතුමා වුණාට තවම නිධානයට මොකද වුණේ එය මංකොල්ල කෑවේ කවුද කියා සොයාගෙන නෑ. එතුමා කටින් මෙතන කිව්වත් ඉල්ලා අස්වීම ආඩම්බරයක් කියලා නමුත් එතුමාගේ හදවත දන්නවා මේක වංචාවක් කියලා. කෝප් කමිටුව ලබාදුන් වාර්තාවේ කොටසක් ලෙස මෙය ජනපති කොමිසම හමුවේ එළිදරව් වූ සාක්කි අනුව මුදල් ඇමැතිවරයාට පසුපෙළ අසුන් ගැනීමට සිදුවුණා. ඒ අනුව ආණ්ඩුව මුහුණ දුන් අර්බුදයට විසඳුමක් ලැබී තිබෙනවා. නමුත් ගැටලුව මේ ක්‍රියාවලියෙන් අපේ ආර්ථිකයට ඇතිවූ පාඩුව රටට සිදුවූ ආර්ථික හානිය විශාලයි‘‘ යැයි ද හඳුන්නෙත්ති මහතා ප්‍රකාශ කළේය.

යහපාලනය යනු හොරකම් කර අසුවුණාට පසු ඉල්ලා අස්වීම නොවන බවත් මේ රටේ වංචා දූෂණ ඉතිහාසයක් පුරා සිදුව ඇති බවත් පරණ හොරුන් සහ අලුත් හොරුන් ආරක්ෂා කිරීම ආණ්ඩුව සිදුකරන අතර එහි එක් බිල්ලක් ලෙස පමණක් රවී කරුණානායක මහතාගේ ඉල්ලා අස්වීම සිදුවූ බවත් ඔහු කියා සිටියේය. 
                    ",http://www.lankadeepa.lk/latest_news/‘රවීගේ-අස්වීමට-ආණ්ඩුව-හෝ-විපක්ෂය-සතුටු-විය-යුතු-නෑ‘---හඳුන්නෙත්ති/1-516276,‘රවීගේ අස්වීමට ආණ්ඩුව හෝ විපක්ෂය සතුටු විය යුතු නෑ‘ - හඳුන්නෙත්ති
"
                        (ඉන්දිකා රාමනායක)

බලපත‍්‍ර නොමැතිව වව්නියාව ප‍්‍රදේශයේ පවත්වාගෙන යන දැව වෙළෙ සැලක් පරික්ෂා නොකර  එහි අඩුපාඩු සම්බන්ධයෙන් නීතිමය  කටයුතු නොකිරීමට  වෙළෙද සැල් හිමියකුගෙන් රුපියල් 5000 ක අල්ලස් මුදලක් ලබාගත්  වව්නියාව බීට්ටු  වන නිලධාරියකු අද (23) අත්අඩංගුවට ගත්බව අල්ලස් හෝ දුෂණ චෝදනා විමර්ශන ඒකකය සඳහන් කරයි.

සැකකරු මාස්පතා මෙම මුදල ඉල්ලා ඇති බවත් මෙම අගෝස්තු මස සඳහා ගෙවිය යුතු මුදල අද පෙරවරුවේ  ලබාගත් අවස්ථාවේ  අල්ලස් නිලධාරීන් විසින්  අත්අඩංගුවට ගෙන තිබුණි.

සැකකරු සම්බන්ධයෙන් අල්ලස් හෝ දුෂණ විමර්ශන කොමිසම වෙත පැමිණිලි කර ඇත්තේ වෙළෙද සැලේ ව්‍යාපාරිකයා බවද පැවසේ. 
සැකකරු වව්නියාව මහේස්ත‍්‍රාත් අධිකරණයට ඉදිරිපත් කිරීමට නියමිතය.
  
                    ",http://www.lankadeepa.lk/latest_news/අල්ලස්-ගත්-බීට්ටු-නිලධරයා-අත්අඩංගුවට/1-516822,අල්ලස් ගත් බීට්ටු නිලධරයා අත්අඩංගුවට
"
                        අන්තර් විශ්ව විද්‍යාලයීය ශිෂ්‍ය බල මණ්ඩලයේ කැඳවුම්කරු ළහිරු වීරසේකර මහතා ඇප මත මුදා හරින ලෙස කොළඹ මහාධිකරණය අද (09) නියෝග කළේය.

සයිටම් විරෝධී උද්ඝෝෂණයක් අතරතුර සෞඛ්‍ය අමාත්‍යංශයට කඩා පැන පොදු දේපලවලට හානි කළැයි ඔහු ඇතුළු පස් දෙනෙක් රිමාන්ඩ් කරනු ලැබ සිටියහ.

සෙසු පිරිස මීට පෙර ඇප මත මුදා හැරිණි 
                    ",http://www.lankadeepa.lk/latest_news/අන්තරේ-ළහිරුට-ඇප/1-516210,අන්තරේ ළහිරුට ඇප
"
                        
(විනීතා එම් ගමගේ)

කොරියාවේ සේවය කළ ශ්‍රී ලාංකික තරුණයකු සේවා ස්ථානයේදී සිදු වූ අනතුරකින් මියගොස් ඇතැයි ශ්‍රී ලංකා විදේශ සේවා නියුක්ති කාර්යංශය පවසයි. 

මෙසේ මියගොස් ඇත්තේ කොරියාවේ තේගු පෙදෙසේ කම්හලක සේවය කළ තිස් පස් හැවිරිදි චාම් සෞම්‍ය පාලිත නමැති තරුණයෙකි. ඔහු කෑගල්ලේ පදිංචිව සිටි අයෙකි. 

නූල් ඔතන යන්ත‍්‍රයක පැටලී තිබූ නූල් ඇද දැමීමට යද්දී එකී යන්ත‍්‍රය තුළට වැටී මෙම තරුණයා තුවාල ලබා ඇති අතර එම අනතුර වූ ස්ථානයේ දීම ඔහු මිය ගොස් ඇතැයි පැවැසේ. 

2008 වසරේ කොරියාවට ගොස් ඇති අතර මේ වනවිට වීසා නැතිව නීති විරෝධීව රැදී සිටිමින් සේවය කළ අයෙකි. 
  
                    ",http://www.lankadeepa.lk/latest_news/කොරියාවේ-කම්හලක-නුල්-මැෂිමකට--හසුවී-ලාංකිකයෙක්-මරුට/1-516115,කොරියාවේ කම්හලක නුල් මැෂිමකට  හසුවී ලාංකිකයෙක් මරුට
"
                        
අධිකරණ හා බුද්ධ ශාසන ඇමැති විජයදාස රාජපක්ෂ මහතා හෙට දිනය ඇතුළත එම තනතුරුවලින් ඉවත් කිරීමට බොහෝ සෙයින් ඉඩ ඇතැයි ආණ්ඩුවේ ආරංචි මාර්ග කියයි.
 
විජයදාස රාජපක්ෂ මහතාට ඉල්ලා අස්වීමට දී තිබූ කාලය අදින් අවසන් වූ බවත් අද රාත්‍රී පැවැති එජාප පාර්ලිමේන්තු කණ්ඩායම් රැස්වීමේදී සියලු මන්ත්‍රීවරුන් ඒ ගැන අගමැතිවරයාගේ අවධානයට යොමු කළ බවත් දැනගන්නට ඇත.
 
මේ රජයේ අධිකරණ ඇමැති ධුරය එක්සත් ජාතික පක්ෂයට හිමි අමාත්‍ය ධුරයක් බැවින් එම අමාත්‍ය ධුරය එජාපයේ වෙනත් පුද්ගලයකුට දීම කෙරෙහි අවධානය යොමු වී තිබේ.
 
මේ වට විට ඒ සඳහා ආණ්ඩුක්‍රම ව්‍යවස්ථාව පිළිබඳ විශාරදයකු වන ජයම්පති වික්‍රමරත්න මහතාගේ නමත්, ලක්ෂ්මන් කිරිඇල්ල ඇතිළු පිරසකගේ නමුත් යෝජනා වී තිබේ.
 
විජයදාස රාජපක්ෂ මහතා ඉවත් කිරීමට ජනාධිපතිවරයාට එකඟත්වය පළ කර ඇතැයි ආණ්ඩුවේ ආරංචි මාර්ග කියයි.
 
ඒ අනුව හෙට දිනය තුළ බොහෝ දුරට විජයදාස රාජපක්ෂ මහතා එම ධුරයෙන් ඉවත් කිරීමට ඉඩ ඇතැයි දැනගන්නට තිබේ.
 
විජයදාස රාජපක්ෂ මහතාට වෙනත් අමාත්‍ය ධුරයක් ලබා දෙනවාද නැද්ද යන්න ගැන මෙතෙක් ස්ථිර තීන්දුවක් ගෙන නොමැත.
 
044 
                    ",http://www.lankadeepa.lk/latest_news/විජයදාස-රාජපක්ෂ-ඉවත්-කරන්න-යයි/1-516758,විජයදාස රාජපක්ෂ ඉවත් කරන්න යයි
"
                        (තරිඳු ජයවර්ධන)

උසස් පෙළ විභාගයේ රසායන විද්‍යා පත්‍රය පිටවුණැයි කියන සිද්ධිය සම්බන්ධයෙන් පරීක්ෂණයක් පැවැත්වීමට පොලිස්පතිවරයාගෙන් ඉල්ලීමක් කළ බව විභාග කොමසාරිස් ජනරාල් ඩබ්ලිව්.එම්.එන් ජේ පුෂ්පකුමාර මහතා කියයි.

මේ සම්බන්ධයෙන් විභාග දෙපාර්තමේන්තු මට්ටමෙන් ද පරීක්ෂණයක් ආරම්භ කර තිබේ.

විභාගය අවසන් වී යමින් සිටි සිසුන්ට බෙදා හරින ලද අනුමාන ප්‍රශ්න පත්‍රයක සහ උසස් පෙළ විභාග ප්‍රශ්න පත්‍රයේ ප්‍රශ්න කිහිපයක් ඒ ආකාරයෙන්ම ගැළපෙන බව විභාග දෙපාර්තමේන්තු ආරංචි මාර්ග කියයි.

මීට අමතරව රසායන විද්‍යා බහුවරණ විභාග ප්‍රශ්න පත්‍රයේ තීබු ප්‍රශ්න කිහිපයක් අනුමාන ප්‍රශ්න පත්‍රයක ද තීබූ ප්‍රශ්නවලට සමාන බවට සිසුහු චෝදනා කරති.



(බෙදා දී තිබූ බව කියන අත් පත්‍රිකාව)









  
                    ",http://www.lankadeepa.lk/latest_news/රසායන-විද්‍යා-ප්‍රශ්න-පත්‍ර-ගැටලුව-පොලිස්පතිට/1-516675,රසායන විද්‍යා ප්‍රශ්න පත්‍ර ගැටලුව පොලිස්පතිට
"
                        (මනෝප‍්‍රිය ගුණසේකර සහ රන්ජන් කටුගම්පොළ)

පර්පචුවල් හෝල්ඩින්ස් සමාගමට රුපියල් මිලියන 348ක ලාභාංශ ලබා දී ඇතත් එම ලාභාංශවලට සිදුවූ දේ පිළිබඳ තමන් නොදන්නා බව ටෙ‍්‍රෂරීස් සමාගමේ ප‍්‍රධාන විධායක නිලධාරී කසුන් පළිසේන මහතා බැඳුම්කර කොමිසමට අද (17) පැවසීය.

“අර්ජුන් ඇලෝසියස් සහ ජෙෆ් ඇලෝසියස් නැමැති තාත්තයි පුතයි අධ්‍යක්‍ෂවරුන් ලෙස කටයුතු කරන පර්පචුවල් සමාගම් සමුහයේ මව් සමාගම වන පර්පචුවල් හෝල්ඩින්ස් සමාගමට රුපියල් මිලියන 348ක ලාභාංශ ලබා දී ඇතත් එම ලාභාංශ වලට මොකද වුණේ කියා මා දන්නේ නැහැ“යැයි  ඒ මහතා කීය 
                    ",http://www.lankadeepa.lk/latest_news/‘මිලියන-348කට-වුණ-දේ-දන්නේ-නෑ‘/1-516600,‘මිලියන 348කට වුණ දේ දන්නේ නෑ‘
"
                        ( එම්.එන්.පියරත්න)
 
කතරගම මහා දේවාලයේ දේව පිළිමය වැඩම කරවන වාසනා හස්තියාගේ ඇස් වලට හානි සිදුවෙන බැවින් කරඬුව වෙත සුවඳ විලවුන් විදීමෙන් සහ සුවඳ වර්ග විසි කිරීමෙන් වළකින ලෙස කතරගම මහා පෙරහරේ අලි ඇතුන් බාරව කටයුතු කරන වනජීවී දෙපාර්තමේන්තුවේ දකුණු හා නැගෙනහිර පළාත් බාර පශු වෛද්‍ය ඩබ්ලිව්.ඒ.ධර්මකීර්ති මහතා සියලු බැතිමතුන්ගෙන් ඉල්ලා සිටී.

“පෙරහර පිටත් වීමට පෙර දේවාල භූමියේදීත් පෙරහර වල්ලි අම්මා දේවාලයට පැමිණි විටත් බැතිමතුන් තමන්ගේ දැඩි භක්තිය ප්‍රකාශ කිරීමට  දෙවියන් සහිත කරඬුවට සුවඳ විලවුන් විදීම සහ සුවඳ සහිත රසායනික ද්‍රව්‍ය අඩංගු ජලය කරඩුවට විසි කරනවා.මේවා ඇතාගේ ඇස් වලට වැටෙනවා.ඒ නිසා මෙම ඇතා පෙරහැරේ ගමන් කරන්නේ ඇස් කඳුලින් තෙත් වෙලයි.මේ තත්ත්වය දිගටම පැවතියොත් මෙම ඇතාගේ ඇස් අන්ධ වෙන්න පුලුවන් එම නිසා මෙම ක්‍රියාව නොකරන මෙන් බැතිමතුන්ගෙන් ඉල්ලා සිටිනවා “යැයි වෛද්‍ය ධර්මකීර්ති මහතා පැවසීය.

මේ සම්බන්ධයෙන් පොලීසිය සහ දේවාල බලධාරින්ද දැනුවත් කර ඇතැයි ද වෛද්‍යවරයා කීය.
  
                    ",http://www.lankadeepa.lk/latest_news/වාසනා-ඇතාගේ-ඇස්-අන්ධ-කරන්න-එපා/1-516009,වාසනා ඇතාගේ ඇස් අන්ධ කරන්න එපා
"
                        ඔක්සිජන් සැපයුම අඩාල වීම හේතුවෙන් ඉන්දියාවේ ගොරොක්පූර් දිස්ත්‍රික්කයේ පෞද්ගලික රෝහලක දරුවන් 60දෙනකු දින පහක් තුළදී මියගොස් ඇතැයි වාර්තා වේ.

ඔක්සිජන් සැපයුම්කරුට බිල්පත් ගෙවීම පමාවීම හේතුවෙන් සැපයුම නතර කර ඇති බව ප්‍රාදේශීය බලධාරීන් පිළිගෙන ඇතත් ඔවුන් පවසන්නේ දරුවන් මියයෑමට එකම හේතුව එය නොවන බවයි. අසාධ්‍ය තත්වයේ පසුවූ දරුවන් ස්වාභාවික හේතූන් මත මියගිය බව ඔවුන් පවසා ඇත.

මෙලෙස මියගොස් ඇති දරුවන්ගෙන් වැඩිදෙනෙක් අළුත උපන් බිළිඳන්  බව කියැවේ.බ්‍රහස්පතින්දා සහ සිකුරාදා දින දෙක තුළ පමණක් 30දෙනකු මියගොස් ඇති බව ප්‍රාදේශීය මාධ්‍ය වාර්තා කළේය.

ඉන්දියාවේ දරිද්‍රතාවය ඉහළ කළාපයක් වන මෙම ප්‍රදේශයේ වසරකට එන්සෙෆලයිටීස් වැනි රෝග හේතුවෙන් දරුවන් සියගණනක් මියයන බව පැවසේ.

සිද්ධිය සම්බන්ධව පුළුල් පරීක්ෂණයක් සිදු කරන බව ප්‍රාන්ත බලධාරීන් ප්‍රකාශ කර තිබේ

(බීබීසී පුවත් ඇසුරිණි - 085) 
                    ",http://www.lankadeepa.lk/latest_news/ඔක්සිජන්-සැපයුම-නවතයි-ළමයි-60ක්-මරුට/1-516351,ඔක්සිජන් සැපයුම නවතයි-ළමයි 60ක් මරුට
"
                        (රොමේෂ් මධුෂංඛ / ඉන්දිකා රාමනායක)

යාපනය චුන්නාකම් පොලිස් වසමේ කන්කසන්තුරෙයි මාර්ගයේ දී නාඳුනන යතුරුපැදි කණ්ඩායමක් පැමිණ තරුණයින් දෙදෙනෙකුට තියුණු ආයුධවලින් පහරදී ඇති බවත් කැපුම් තුවාල ලැබූ තරුණයින් රෝහල්ගත කරනු ලැබ ඇති බවත් චුන්නාකම් පොලිසිය පවසයි.

පහරදුන් කණ්ඩායමේ තිදෙනකු අද(3) අත්හෝඅඩංගුවට ගත් බවත් මෙම සිදුවීමටද ආවා කල්ලියේ සම්බන්ධයක් ඇත්දැයි සොයා බැලීම ස﻿ඳහා පරීක්ෂණ ආරම්භ කර ඇති බවත් පොලිසිය කියයි. 
                    ",http://www.lankadeepa.lk/latest_news/යාපනයේ-තරුණයින්-දෙදෙනකු-කපාකොටා-දාලා/1-516012,යාපනයේ තරුණයින් දෙදෙනකු කපාකොටා දාලා
