content,link,heading
"
                        
 ( නිමන්ති රණසිංහ ) 


දෙමටගොඩ පිහිටි තෙල් සංස්ථා පරිශ්‍රයට අයුතු ලෙස  ඇතුළු  වී අයුතු ජන රාශියක  සාමාජිකයකු වී  කලබලයක් ඇති කළැයි කොළඹ නාගරික මන්ත්‍රීවරයකු වන කුලතිස්ස ගීගනගේ අත්අඩංගුවට ගත් බව කොළඹ අපරාධ කොට්ඨාසය පවසයි.

ඉකුත් වසරේ නොවැම්බර්  26 වැනිදා කොළඹ තෙල් සංස්ථා පරිශ්‍රයේ සිදු වු සිද්ධිය සම්බන්ධයෙන්  ඔහු මෙලෙස අත්අඩංගුවට ගෙන ඇත.

සැකකරු අද කොළඹ ප්‍රධාන මහෙස්ත්‍රාත් හමුවට ඉදිරිපත් කිරීමට නියමිතය. 
                    ",http://www.lankadeepa.lk/latest_news/තෙල්-සංස්ථාවේ-සිද්ධියට-කොළඹ-නාගරික-මන්ත්‍රීවරයෙක්-අත්අඩංගුවට/1-543426,තෙල් සංස්ථාවේ සිද්ධියට කොළඹ නාගරික මන්ත්‍රීවරයෙක් අත්අඩංගුවට
"
                        
(එෆ්.අස්ලම්)

තමන්ට තවදුරටත් විපක්ෂනායක ධූරය දැරීමේ හැකියාවක් ඇති බවත් රටේ ආණ්ඩුක්‍රම ව්‍යවස්ථාවට හා පාර්ලිමේන්තු සම්ප්‍රදායන්ට පටහැනිව කරනු ලබන පත්කිරීම් කිසිවිටෙක පිළිගත නොහැකි බවත් දෙමළ ජාතික සන්ධානයේ නායක ආර්.සම්පන්දන් මහතා  පැවසීය.

මහින්ද රාජපක්ෂ මහතාට හෝ එක්සත් ජනතා නිදහස් සන්ධානයට විපක්ෂනායක ධූරය ලබාදීමට හැකියාවක් නොමැති බවත් ශ්‍රීලංකා පොදුජන පෙරමුණේ සාමාජිකත්වය ගැනීම හා එක්සත් ජනතා නිදහස් සන්ධානයේ පිරිසක් වත්මන් ආණ්ඩුව හා එක්වීම ඊට හේතු වී ඇති බවත් හෙතෙම අවධාරණය කළහ‍.

විපක්ෂනායක ධූරය සදහා කුරුණෑගල දිස්ත්‍රීක් පාර්ලිමේන්තු මන්ත්‍රි මහින්ද රාජපක්ෂට පත්කරන බවට තමා දුන් තීරණයේ වෙනසක් නොමැති බවට පසුගියදා පක්ෂ නායක රැස්වීමේදී කථානායක කරු ජයසූරිය මහතා අවධාරණය කළ අතර ඒ සම්බන්ධයෙන් ආර්.සම්බන්ධන් මහතාගෙන්  කළ විමසුමකට පිළිතුරු දෙමින් හෙතෙම මේ බව සදහන් කර සිටියේය.

වැඩිදුරටත් අදහස් දැක්වූ සම්බන්ධන් මහතා මෙසේද කීය.

පාර්ලිමේන්තුවේ බහුතරය ඇති කණ්ඩායම ආණ්ඩු  පක්ෂය වෙනවා.ඊට පසු බහුතරයක් තියෙන පක්ෂය පාර්ලිමේන්තු සම්ප්‍රදායට අනුව විපක්ෂය ලෙසින් කටයුතු කරනවා.2015 ජනාධිපතිවරණයෙන් සහ මහ මැතිවරණයෙන් පසුව ප්‍රධාන දේශපාලන පක්ෂ දෙකම එකතු වෙලා ජාතික ආණ්ඩුවක් විදිහට රට පාලනය කළා.මේ අනුව පාර්ලිමේන්තුවේ තුන්වැනියට බහුතරයක් හිමිකරගත් පක්ෂය වුන දෙමළ ජාතික සන්ධානය ප්‍රධාන විපක්ෂය බව දැනුම් දුන්නා.

පසුගිය ඔක්තෝබර් 26 වනදා මේ රටේ ප්‍රජාතන්ත්‍රවාදයට විරුද්ධව දේශපාලන වශයෙන් ඇතිවූ අර්බුදකාරි තත්වයෙන් පසු  විපක්ෂනායක වශයෙන් දැනුම් දුන් මහින්ද රාජපක්ෂ මහතා  ශ්‍රීලංකා පොදුජන පෙරමුණ නැමති පක්ෂයේ සාමාජිකත්වය ගෙන තිබෙනවා.එම තත්වය මැද ඔහුට පාර්ලිමේන්තු මන්ත්‍රිධූරයේ සිටීමද ප්‍රශ්නයක් වී තිබෙනවා.මේ සම්බන්ධයෙන් පැහැදිලි කිරීමක් සිදුකරල සත්‍ය හෙලිකළ යුතුයි.

මීලගට වත්මන් ආණ්ඩුව සමගින් එක්සත් ජනතා නිදහස් සන්ධානයේ අය එකතු වෙලා ඉන්නවා.ඉදිරියේදීත් ඒ සන්ධානයේ තවත් අය ආණ්ඩුවට එකතු වෙන්න ඉන්නවා කියලත් කියනවා.ඒ අනුව එක්සත් ජනතා නිදහස් සන්ධානයේ නියෝජිතයින් එජාප ආණ්ඩුව සමග එක්ව සිටියෙදී එම සන්ධානයේ නියෝජිතයෙකුට පාර්ලිමේන්තුවේ විපක්ෂනායක ධූරය දිය නොහැකියි. මේ සම්බන්ධයෙන් නිසි පිළිතුරු රටේ ආණ්ඩුක්‍රම ව්‍යවස්ථාවට හා සම්ප්‍රදායන්ට අනුකූලව ලබාදෙන්න ඕන.

විපක්ෂනායක ධූරය මම බලහත්කාරයෙන් තියාගෙන නැහැ.1977 වසරේදී ඒ.අමිර්තලිංගම් මහතා මේ රටේ විපක්ෂනායක විදිහට හිටියා.ඒ කාලයේ ශ්‍රිලංකා නිදහස් පක්ෂයට පාර්ලිමේන්තුවේ ආසන හයයි හිමිවෙලා තිබුනේ.ආසන 18ක් හිමිකරගත් අපටයි දෙවනුවට බහුතරයක් තිබුනේ.වත්මන් පාර්ලිමේන්තුව තුළ අප සුළුජන නියෝනයක් බව පිළිගන්නවා.එහෙයි කියල නීතියට හා සම්ප්‍රදායන්ට එරෙහිව සිදුකරන පත්කිරීම් පිළිගන්න බැහැ.

රටේ මූලික නීතියට සර්ව සාධාරණව පැවතිය යුතුයි කියන ස්ථාවරයේ අප පසුවෙනවා.1983දී මාද ඇතුළු අප පක්ෂයේ නියෝජිතයින් පාර්ලිමේන්තු මන්ත්‍රීධූරයද විසිකර දමා ගිය බව නැවත වරක් මතක් කරන්න ඕන.අප පදවි තානාන්තර වරප්‍රසාදවලට ආස නැහැ.ප්‍රතිපත්තිගරුකව අවංකව කටයුතු කරන්න ඕන කියන එකයි අපේ ස්ථාවරය.ඊට පටහැනි කිසිම ක්‍රියාමාර්ගයකට අනුව අපට අත්හැරීම් කරන්න බැහැ.

මේ පිලිබද අපගේ ස්ථාවරය පෙරාතුවම දැනුම්දී තිබෙනවා.විපක්ෂනායක ධූරය වෙනුවෙන් අශීලාචාර විදිහට කටයුතු කරන්න බැහැ.අධිකරණය හමුවට මේ ප්‍රශ්නය අරන් යනවද කියල අපි මෙතෙක් තීරණය කරල නැහැ.

 

  
                    ",http://www.lankadeepa.lk/latest_news/සම්බන්ධන්-කතානායක-තීන්දුවට-එකඟ-නොවෙයි/1-543430,සම්බන්ධන් කතානායක තීන්දුවට එකඟ නොවෙයි
"
                        (බිමල් ශ්‍යාමන් ජයසිංහ)
 
රාජගිරිය ඔබේසේකරපුර දෙමහල් නිවසක කාලයක සිට පවත්වාගෙන ගිය කූට ලේඛන සකස්කරන ස්ථානයක් වටලා කාන්තාවක් අත්අඩංගුවට ගත් බව කොළඹ අපරාධ කොට්ඨාසය පවසයි.
 
එම නිවසේ තිබී ව්‍යාජ ලෙස සකසන ලද රියදුරු බලපත්‍ර, ජාතික හැඳුනුම්පත්, ආදායම් බිල්පත්, වාහන ලියාපදිංචි කිරීමේ සහතික, ඒවා සැකසීමට ගත් ලැමිනේටින් කාඩ් පරිගණයක් ඇතුළු උපකරණ රැසක් පොලිසිය භාරයට ගෙන ඇත.
 
රුපියල් 5,000 සිට ඉහළ මිල ගණන්වලට මෙම ව්‍යාජ ලිපි ලේඛන සකසා ඇතැයි පොලිසිය කියයි.
 
සැකකාරිය 36 හැවිරිදි කාන්තාවකි.
 
අත්අඩංගුවට ගත් සැකකාරිය අධිකරණයට ඉදිරිපත් කිරීමට නියමිතය. 
                    ",http://www.lankadeepa.lk/latest_news/කූට-ලේඛන-සැකසූ-කාන්තාවක්-අත්අඩංගුවට/1-543446,කූට ලේඛන සැකසූ කාන්තාවක් අත්අඩංගුවට
"
                        (ජේ.කේ.එල්.චාමින්ද)

 

හික්කඩුව එගොඩගොඩ ප්‍රදේශයේ ලදු කැළැවක් තුළදී 15 හැවිරිදි පාසල් සිසුවකු විසින් 11 හැවිරිදි පාසල් දැරියකට පිහියකින් ඇන තුවාල සිදුකර ඇති බව හික්කඩුව පොලිසිය පවසයි.

අද (4) පස්වරුවේ දී මෙම පිහි  ඇනුම සිදුවී ඇති බවත් පිහි ඇනුමෙන් තුවාල ලැබු  සිසුවිය ගාල්ල  කරාපිටිය ශික්ෂණ රෝහලට ඇතුළත් කර ඇති බව පොලිසිය පවසයි.

මෙම සිසුවා හා සිසුවිය එගොඩගොඩ ප්‍රදේශයේ  එක ළග  පිහිටි නිවාස දෙකක පදිංචි වී සිටියි.

දෙදෙනා අතර ඇතිවූ  බහින් බස් විමක් දුරදිග ගොස් සිසුවිය කෑගසා තිබේ. පසුව පාසල් සිසුවා විසින් සිසුවියගේ ගෙලට පිහියෙන් ඇන ඇති බව පොලිසිය පවසයි.

සැකකාර පාසල් සිසුවා පොලිසිය විසින් අත්අඩංගුවට ගන්නා ලදී.

  
                    ",http://www.lankadeepa.lk/latest_news/බහින්-බස්-වීමක්-දුරදිග-ගොස්-සිසුවා-සිසුවියට-පිහියෙන්-අනී/1-543341,බහින් බස් වීමක් දුරදිග ගොස් සිසුවා සිසුවියට පිහියෙන් අනී
"
                        (අංජුල මහික වීරරත්න)

 
එක්සත් ජාතික පක්ෂය ප්‍රමුඛ එක්සත් ජාතික පෙරමුණේ ප්‍රධානත්වයෙන් අරඹන ප්‍රජාතන්ත්‍රවාදී ජාතික පෙරමුණ සඳහා මෙරට සිවිල් සංවිධාන සෘජුවම සම්බන්ධ කරගැනීමට තීරණය වී තිබේ.

එක්සත් ජාතික පෙරමුණේ නායකයින් මෙම තීරණය ගනු ලැබුවේ අග්‍රාමාත්‍ය රනිල් වික්‍රමසිංහ මහතාගේ ප්‍රධානත්වයෙන් අරලියගහ මන්දිරයේ දී එක්සත් ජාතික පෙරමුණු මන්ත්‍රී කණ්ඩායම රැස් වූ අවස්ථාවේදීය.

2015 වසරේදී බල ගැන්වුණු යහපාලන ක්‍රියාදාමයට දායක වූ සියලු සිවිල් සංවිධාන ප්‍රජාතන්ත්‍රවාදී ජාතික පෙරමුණට ද එක්කර ගැනීමට එහිදී තීරණය විය.

එක්සත් ජාතික පක්ෂයේ ප්‍රධානත්වයෙන් ක්‍රියාත්මත ප්‍රජාතන්ත්‍රවාදී ජාතික පෙරමුණට ජාතික හෙළ උරුමය, ශ්‍රී ලංකා මුස්ලිම් කොංග්‍රසය සහ ප්‍රජාතන්ත්‍රවාදී ජනතා පෙරමුණ මේ වන විටත් එක්ව සිටී.

ඊට අමතරව ආචාර්ය වික්‍රමබාහු කරුණාරත්න මහතා නායකත්වය දරණ නව සමසමාජ පක්ෂය වැනි දේශපාලන සංවිධාන ද ප්‍රජාතන්ත්‍රවාදී ජාතික පෙරමුණට එක්කර ගැනීමේ අවශ්‍යතාවය ඉහත සාකච්ඡාවේදී පෙන්වා දෙනු ලැබීය.

ප්‍රජාතන්ත්‍රවාදී ජාතික පෙරමුණ දස දෙනෙකුගෙන් සමන්විත නායකත්ව මණ්ඩලයකින් ක්‍රියාත්මක වන අතර නායකත්ව මණ්ඩලයේ සභාපති ධුරය ප්‍රධානතම පක්ෂය වන එක්සත් ජාතික පක්ෂයට හිමිවීමට නියමිතය.

ප්‍රජාතන්ත්‍රවාදී ජාතික පෙරමුණට සිවිල් සංවිධාන එක්කර ගැනීමට අදාළ සාකච්ඡාව අද (7) සවස පැවැත්වීමට නියමිතය. 
                    ",http://www.lankadeepa.lk/latest_news/ප්‍රජාතන්ත්‍රවාදී-ජාතික-පෙරමුණට-සිවිල්-සංවිධානත්/1-543443,ප්‍රජාතන්ත්‍රවාදී ජාතික පෙරමුණට සිවිල් සංවිධානත්
"
                        උද්ඝෝෂණයක් හේතුවෙන්  කොළඹ වෝඩ් පෙදෙස  අවට  දැඩි වාහන තදබදයක් ඇතැයි පොලීසය පවසයි.


සරසවි සිසුන් මෙම උද්ඝෝෂණය අරඹා ඇත.


ඔවුහු  විශ්වවිද්‍යාල ප්‍රතිපාදන කොමිෂන් සභාව ඉදිරිපිට විරෝධතාවයේ නියැලි සිටිති. මේ හේතුවෙන් අවට මාර්ග රැසක වාහන තදබදයක් පවති.

 

 (36698) 

  

  
                    ",http://www.lankadeepa.lk/latest_news/වෝඩ්-පෙදෙසේ-රථවාහන-තදබදයක්/1-543437,වෝඩ් පෙදෙසේ රථවාහන තදබදයක්
"
                         

මිල වැඩිකිරීමට අවසර නොලැබුණොත් කිරිපිටි ගෙන්වීම නවතා දැමීමට ප්‍රධාන පෙළේ ආනයනකරුවන් පිරිසක් සාමූහික තීරණයක් ගෙන ඇතැයි වාර්තා වේ.  

පවතින තත්ත්වය අනුව කිරිපිටි ආනයනය නවතා දැමීම හැර වෙනත් විකල්පයක් නැතැයි ඔවුහු පැවැසූහ.

කිරිපිටි ආනයන සමාගම් මේ වන විට මසකට රුපියල් මිලියන 30 සිට 40 දක්වා පාඩු ලබන බව එම සමාගම් කිහිපයක  ප්‍රධානීහු පැවසූහ.

කිරිපිටි පැකට්ටුවක මිල රුපියල් 100කින් වැඩි කිරීමට අවසර දෙන තෙක් වරායෙන් කිරිපිටි තොග නිදහස් කර නොගන්නා බවටත් අලුතින් ඇණවුම් නොකරන බවටත් එම සමාගම් අනතුරු අඟවා ඇත.  

ඇමෙරිකා එක්සත් ජනපද ඩොලරයට සාපේක්ෂව රුපියලේ අගය 184ක් දක්වා අවප්‍රමාණයවීම, තීරුබද්ද රුපියල් 15ක් වීම, 15% අගය එකතු කළ බද්ද,  7.5%ක වරාය සහ ගුවන් තොටුපොළ සංවර්ධන බද්ද, කිලෝවකට පනවන ජාතිය ගොඩනැගීමේ බද්ද රුපියල් 135 සිට 170ක් දක්වා වැඩි කිරීම ආදී කරුණු හේතුවෙන් කිරිපිටි ආනයනය කිරීමේ වියදම වැඩි වී ඇත. 

ඊට අමතරව ලෝක වෙළෙඳපොළේ කිරිපිටි මිල ගණන් ද ඉහළ ගොස් ඇත. මීට වසර කිහිපයකට පෙර කිරිපිටි අත්‍යවශ්‍ය ආහාර ද්‍රව්‍යයක් ලෙස සලකා කිරිපිටි කිලෝවකට අය කරන ලද තීරු බද්ද රුපියල් 2ක් පමණක් විය.

ලෝක වෙළෙඳපොළේ කිරිපිටි මෙට්‍රික් ටොන් එකක මිල ඩොලර් 3,250ත් 3,350ත් අතර වේ. එය ඩොලර් 3,400ත් 3,500ත් දක්වා ඉහළ යනු ඇතැයි පැවසේ. 

මෙම තත්ත්වය මත ආනයන පිරිවැය පියවා ගැනීම සඳහා කිරිපිටි කිලෝවේ පැකට්ටුවක මිල රුපියල් 100කින් වැඩි කිරීමට අවසර දෙන්නැයි කිරිපිටි සමාගම් පාරිභෝගික කටයුතු අධිකාරියෙන් සහ ජීවන වියදම් කමිටුවෙන් ඉල්ලා ඇත. 

කිරිපිටි මත පනවා තිබෙන පාලන මිල සහ එකතු කළ අගය මත බද්ද (වැට්) ඉවත් කිරීම මීට තිබෙන එකම විසඳුම යැයි එම සමාගම් පෙන්වා දී ඇත. 

(සන්ඬේ ටයිම්ස් ව්‍යාපාරික වාර්තාකරු)

  
                    ",http://www.lankadeepa.lk/latest_news/කිරිපිටි-ගෙන්වීම-අර්බුදයක/1-543425,කිරිපිටි ගෙන්වීම අර්බුදයක
"
                        (ඉන්දිකා රාමනායක)


හෙරොයින් කිලෝ එකකට අධික ප්‍රමාණයක් ත්‍රිරෝද රථයකින් ප්‍රවාහනය කරමින් සිටි පුද්ගලයකු  කොටහේන ප්‍රජා ශාලාව අසලදී අත්අඩංගුවට ගත් බව පොලිසිය කියයි.
 
සැකකරු කොළඹ 12 මිරානියා විදියේ පදිංචි (40) හැවිරිදි පුද්ගලයෙකි.
 
සැකකරු සතුව හෙරොයින්  කිලෝ 1යි, ග්‍රෑම් 5 යි, මිලිගෑම් 640 ක ප්‍රමාණයක්  තිබී සොයාගෙන ඇත. මෙම හෙරොයින් තොගයේ වටිනාකම රුපියල් ලක්ෂ 120 ක් වන  බව පොලිසිය පවසයි.

සැකකරු අද (7) මාලිගාකන්ද අධිකරණයට ඉදිරිපත් කිරිමට නියමිතය.
  
                    ",http://www.lankadeepa.lk/latest_news/ලක්ෂ-120-ක--හෙරොයින්-කොටහේනෙන්-අල්ලයි/1-543438,ලක්ෂ 120 ක  හෙරොයින් කොටහේනෙන් අල්ලයි
"
                        ‍(හැටන් රංජිත් රාජපක්ෂ)                        
ලංකාවේ දිගම උමං දුම්රිය මාර්ගය පිහිටි හැටන් සිංගිමලේ දුම්රිය උමං මාර්ගය පිහිටි සිංගිමලේ රක්ෂිතයේ නැගෙනහිර මායිමේ ගින්නක් අද (05) හට ගෙන තිබේ.

පවතින දැඩි වියළි කාලගුණයත් සමග ගින්න සිංගිමලේ  ප්‍රධාන රක්ෂිතයට පැතිර යමින් පවතී.
සිංගිමලේ රක්ෂිතය ප්‍රධාන ජල පෝෂක ප්‍රදේශයක් වන අතර හැටන් ප්‍රදේශයේ ජනතාවට පානිය ජලය සපයන ප්‍රධාන ජල ටැංකියද  මෙම රක්ෂිතය අසල පිහිටා ඇත.

හැටන් පොලිසිය පැවසුවේ මෙම ගින්න මැඩ පැවැත්විම සඳහා නිලධාරින් පිරිසක් මේ වනවිටත් ගින්න හට ගත් ස්ථානය වෙත යොමු කර ඇති බවයි.

 
                    ",http://www.lankadeepa.lk/latest_news/හැටන්-සිංගිමලේ-රක්ෂිතයේ-ගින්නක්/1-543374,හැටන් සිංගිමලේ රක්ෂිතයේ ගින්නක්
"
                        ශ්‍රී ලංකාව සහ නවසීලන්තය අතර තවුරංගාහිදී පැවැත්වෙන දෙවැනි එක්දින තරගයේදී පළමුවෙන් පන්දුවට පහර දුන් නවසීලන්ත කණ්ඩායම නියමිත ඕවර 50 අවසානයේදී කඩුලු 7 ක් දැවී ලකුණු 319 ක් ලබාගත්තේය. 

 
                    ",http://www.lankadeepa.lk/latest_news/නවසීලන්තය-කඩුලු-7-ට-319-යි/1-543372,නවසීලන්තය කඩුලු 7 ට 319 යි
